Year,Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy_Substrate_Functional_Group,Percent_Cover
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Dictyota bartayresiana,4
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Turbinaria ornata,8
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Algal Turf,76
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Coral,4
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Sargassum pacificum,16
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Turbinaria ornata,4
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Algal Turf,64
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Asparagopsis taxiformis,4
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Halimeda minima,12
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Sargassum pacificum,20
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Algal Turf,72
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Asparagopsis taxiformis,4
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Sand,24
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Algal Turf,68
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Coral,4
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Crustose Corallines,8
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Sand,16
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Turbinaria ornata,4
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Algal Turf,72
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Asparagopsis taxiformis,8
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Turbinaria ornata,20
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Algal Turf,24
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Asparagopsis taxiformis,8
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Halimeda minima,48
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Sargassum pacificum,20
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 7,LTER 1,Backreef,3,7,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Algal Turf,32
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Asparagopsis taxiformis,4
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Sargassum pacificum,52
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 8,LTER 1,Backreef,3,8,Turbinaria ornata,12
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Algal Turf,64
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Asparagopsis taxiformis,20
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Sargassum pacificum,12
2023,1/10/23,LTER 1 Backreef Algae Transect 3 Quad 9,LTER 1,Backreef,3,9,Turbinaria ornata,4
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Algal Turf,92
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Sand,8
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 1,LTER 1,Backreef,4,1,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Algal Turf,84
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Asparagopsis taxiformis,16
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 10,LTER 1,Backreef,4,10,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Algal Turf,92
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Sand,8
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 2,LTER 1,Backreef,4,2,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Algal Turf,28
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Amansia rhodantha,4
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Sargassum pacificum,48
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Turbinaria ornata,20
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Algal Turf,40
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Asparagopsis taxiformis,12
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Coral,4
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Dictyota bartayresiana,8
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Sargassum pacificum,32
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Turbinaria ornata,4
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Algal Turf,76
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Asparagopsis taxiformis,12
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Turbinaria ornata,12
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Algal Turf,64
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Asparagopsis taxiformis,20
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Coral,4
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Turbinaria ornata,12
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Algal Turf,68
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Asparagopsis taxiformis,8
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Turbinaria ornata,24
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Algal Turf,100
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Algal Turf,52
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Amansia rhodantha,4
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Asparagopsis taxiformis,20
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Coral,24
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Algal Turf,72
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Asparagopsis taxiformis,16
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Coral,12
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Sand,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Turbinaria ornata,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Algal Turf,56
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Asparagopsis taxiformis,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Coral,4
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Halimeda minima,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Padina boryana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Sand,8
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Sargassum pacificum,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Turbinaria ornata,32
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Algal Turf,64
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Amansia rhodantha,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Asparagopsis taxiformis,4
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Coral,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Crustose Corallines,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Dictyota bartayresiana,0
2023,1/10/23,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Halimeda minima,0
