Date,Location,Site,Habitat,Section_of_Transect,Quadrat_within_section,Quad40,Taxonomy_Substrate_or_Functional_Group,Percent_Cover,Group
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Acropora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Acanthastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Astreopora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Astrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Plesiastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Millepora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Cyphastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Leptastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Herpolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Fungiidae unidentified,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Lobophyllia,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Gardineroseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Goniastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Pachyseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 1,Outer 10,3,2,18,Non-coralline Crustose Algae,1.6,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Leptoseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Leptastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,CTB,67.6,CTB
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Acropora,0.5,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Herpolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Astrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Goniastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Gardineroseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Fungiidae unidentified,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Cyphastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Montipora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Macroalgae,26.6,Macroalgae
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Porites irregularis,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Lobophyllia,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Millepora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Non-coralline Crustose Algae,1.6,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Pachyseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Plesiastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Pavona,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Stylocoeniella,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Pocillopora,3.7,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Astreopora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Soft Coral,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Psammocora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Porites rus,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Porites spp. Massive,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Sandolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Sand,0,Sand
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Unknown or Other,0,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Acanthastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 1,Outer 10,3,3,19,Tubastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Unknown or Other,0,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Pocillopora,4.8,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Sandolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Pachyseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Lobophyllia,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Millepora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Gardineroseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Herpolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Astreopora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Acanthastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Astrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Acropora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Non-coralline Crustose Algae,0,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Cyphastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Goniastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Fungiidae unidentified,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,CTB,67.7,CTB
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Montipora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Macroalgae,26.9,Macroalgae
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Leptastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Leptoseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Porites irregularis,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Plesiastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Pavona,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Porites spp. Massive,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Porites rus,0.5,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Tubastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Sand,0,Sand
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Psammocora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Stylocoeniella,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 1,Outer 10,3,4,20,Soft Coral,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Goniastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Herpolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Astreopora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Acropora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Gardineroseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Cyphastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,CTB,47.5,CTB
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Acanthastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Astrea,1.1,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Sand,0,Sand
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Macroalgae,43.1,Macroalgae
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Millepora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Lobophyllia,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Leptastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Non-coralline Crustose Algae,0.6,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Montipora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Psammocora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Plesiastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Pachyseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Pavona,0.6,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Porites irregularis,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Pocillopora,7.2,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Porites spp. Massive,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Porites rus,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Sandolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Unknown or Other,0,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Stylocoeniella,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Soft Coral,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Fungiidae unidentified,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Leptoseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 1,Outer 10,3,5,21,Tubastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Goniastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Macroalgae,39.4,Macroalgae
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Lobophyllia,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Soft Coral,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Non-coralline Crustose Algae,0.5,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Gardineroseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Plesiastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Pachyseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Psammocora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Astreopora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Astrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Acanthastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Fungiidae unidentified,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Porites rus,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Cyphastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Pocillopora,5.9,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,CTB,52.1,CTB
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Pavona,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Montipora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Unknown or Other,0,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Leptoseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Leptastrea,1.6,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Porites irregularis,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Herpolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Porites spp. Massive,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Tubastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Sandolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Sand,0,Sand
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Stylocoeniella,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Millepora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 1,Outer 10,3,6,22,Acropora,0.5,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Stylocoeniella,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Millepora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Sandolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Lobophyllia,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Macroalgae,19.9,Macroalgae
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Porites irregularis,1.1,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Leptoseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Leptastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Montipora,1.7,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Non-coralline Crustose Algae,0.6,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Pocillopora,3.9,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Pachyseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Plesiastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Pavona,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Psammocora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Herpolitha,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Porites rus,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Porites spp. Massive,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Soft Coral,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Tubastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Unknown or Other,0,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Goniastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,CTB,72.9,CTB
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Acropora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Acanthastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Gardineroseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Astreopora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Astrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Fungiidae unidentified,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Sand,0,Sand
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 1,Outer 10,4,1,25,Cyphastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Astrea,1.1,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Acanthastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Porites irregularis,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Acropora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Astreopora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Plesiastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Pachyseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Non-coralline Crustose Algae,1.7,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Leptastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Goniastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Fungiidae unidentified,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,CTB,61.2,CTB
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Cyphastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Montipora,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Macroalgae,34.8,Macroalgae
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Leptoseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Sand,0,Sand
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Stylocoeniella,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Porites spp. Massive,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Porites rus,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Tubastrea,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Unknown or Other,0,Other
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Gardineroseris,0,Coral
2022-04,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 1,Outer 10,4,2,26,Lobophyllia,0,Coral
